First Name,Last Name,Gender,Age,Country,Political_Group,_26_March_2019_Final_Vote,National_Political_Group
Jérôme,Lavrilleux,male,49.0,France,EPP,FOR,Sans étiquette
Christelle,Lechevalier,female,50.0,France,ENF,FOR,Rassemblement national
Edouard,Martin,female,55.0,France,S&D,FOR,Parti socialiste
Emmanuel,Maurel,male,45.0,France,GUE-NGL,FOR,Parti socialiste
Sophie,Montel,female,49.0,France,Non-attached,FOR,Rassemblement national
Nadine,Morano,female,55.0,France,EPP,FOR,Les Républicains
Younous,Omarjee,female,49.0,France,GUE-NGL,AGAINST,L'union pour les Outremer
Florian,Philippot,male,37.0,France,EFDD,NOT PRESENT,Rassemblement national
Franck,Proust,male,55.0,France,EPP,FOR,Les Républicains
Christine,Revault D'Allonnes Bonnefoy,female,47.0,France,S&D,FOR,Parti socialiste
Virginie,Rozière,male,42.0,France,S&D,FOR,Parti radical de gauche
Anne,Sander,female,45.0,France,EPP,FOR,Les Républicains
Mylène,Troszczynski,female,46.0,France,ENF,FOR,Rassemblement national
Marie-Pierre,Vieu,male,52.0,France,GUE-NGL,FOR,Front de Gauche
Daniel,Caspary,male,42.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Christian,Ehler,female,55.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Ismail,Ertug,male,43.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Markus,Ferber,female,54.0,Germany,EPP,FOR,Christlich-Soziale Union in Bayern e.V.
Romeo,Franz,female,52.0,Germany,Greens-EFA,AGAINST,Bündnis 90/Die Grünen
Stefan,Gehrold,male,53.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Arne,Gericke,male,54.0,Germany,ECR,NOT PRESENT,Freie Wähler
Sven,Giegold,male,49.0,Germany,Greens-EFA,AGAINST,Bündnis 90/Die Grünen
Jens,Gieseke,female,47.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Nadja,Hirsch,male,40.0,Germany,ALDE,AGAINST,Freie Demokratische Partei
Iris,Hoffmann,male,55.0,Germany,S&D,NOT PRESENT,Sozialdemokratische Partei Deutschlands
Petra,Kammerevert,male,52.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Ska,Keller,female,37.0,Germany,Greens-EFA,AGAINST,Bündnis 90/Die Grünen
Arndt,Kohn,male,38.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Peter,Liese,female,53.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Arne,Lietz,female,42.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Norbert,Lins,female,41.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
David,McAllister,female,48.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Maria,Noichl,male,52.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Markus,Pieper,male,55.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Marcus,Pretzell,male,45.0,Germany,ENF,AGAINST,Alternative for Deutschland
Dennis,Radtke,male,39.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Julia,Reda,female,32.0,Germany,Greens-EFA,AGAINST,Piratenpartei Deutschland
Terry,Reintke,female,31.0,Germany,Greens-EFA,AGAINST,Bündnis 90/Die Grünen
Martin,Schirdewan,male,43.0,Germany,GUE-NGL,AGAINST,DIE LINKE.
Sven,Schulze,female,39.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Andreas,Schwab,male,45.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Peter,Simon,female,51.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Martin,Sonneborn,female,53.0,Germany,Non-attached,AGAINST,Die PARTEI
Ulrike,Trebesius,male,48.0,Germany,ECR,AGAINST,Liberal-Conservative Refomists
Sabine,Verheyen,female,54.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Axel,Voss,male,55.0,Germany,EPP,FOR,Christlich Demokratische Union Deutschlands
Manfred,Weber,female,46.0,Germany,EPP,FOR,Christlich-Soziale Union in Bayern e.V.
Hermann,Winkler,male,55.0,Germany,EPP,AGAINST,Christlich Demokratische Union Deutschlands
Babette,Winter,male,54.0,Germany,S&D,ABSTAINED,Sozialdemokratische Partei Deutschlands
Tiemo,Wölken,male,33.0,Germany,S&D,AGAINST,Sozialdemokratische Partei Deutschlands
Nikos,Androulakis,female,40.0,Greece,S&D,NOT PRESENT,Panhellenic Socialist Movement - Olive Tree
Eva,Kaili,female,40.0,Greece,S&D,NOT PRESENT,Panhellenic Socialist Movement - Olive Tree
Kostadinka,Kuneva,male,54.0,Greece,GUE-NGL,NOT PRESENT,Coalition of the Radical Left
Konstantinos,Papadakis,male,43.0,Greece,Non-attached,ABSTAINED,Communist Party of Greece
Maria,Spyraki,male,53.0,Greece,EPP,FOR,Nea Demokratia
Theodoros,Zagorakis,male,47.0,Greece,EPP,NOT PRESENT,Nea Demokratia
Andrea,Bocskor,male,40.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Andor,Deli,male,41.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Tamás,Deutsch,female,52.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Norbert,Erdős,male,46.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Kinga,Gál,male,48.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
András,Gyürk,female,46.0,Hungary,EPP,NOT PRESENT,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Lívia,Járóka,male,44.0,Hungary,EPP,NOT PRESENT,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Benedek,Jávor,male,46.0,Hungary,Greens-EFA,NOT PRESENT,Együtt 2014 - Párbeszéd Magyarországért
Ádám,Kósa,male,43.0,Hungary,EPP,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt
Tamás,Meszerics,female,54.0,Hungary,Greens-EFA,AGAINST,Lehet Más A Politika
Csaba,Molnár,female,43.0,Hungary,S&D,AGAINST - CORRECTED,Demokratikus Koalíció
Krisztina,Morvai,male,55.0,Hungary,Non-attached,NOT PRESENT,Jobbik Magyarországért Mozgalom
István,Ujhelyi,male,44.0,Hungary,S&D,NOT PRESENT,Magyar Szocialista Párt
Lynn,Boylan,male,42.0,Ireland,GUE-NGL,AGAINST,Sinn Féin
Matt,Carthy,male,41.0,Ireland,GUE-NGL,AGAINST,Sinn Féin
Brian,Crowley,male,55.0,Ireland,ECR,NOT PRESENT,Fianna Fáil Party
Luke Ming,Flanagan,female,47.0,Ireland,GUE-NGL,AGAINST,Independent
Brian,Hayes,male,49.0,Ireland,EPP,FOR,Fine Gael Party
Liadh,Ní Riada,male,52.0,Ireland,GUE-NGL,NOT PRESENT,Sinn Féin
Isabella,Adinolfi,female,40.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Marco,Affronte,male,53.0,Italy,Greens-EFA,AGAINST,Independent
Laura,Agea,male,41.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Daniela,Aiuto,male,41.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Tiziana,Beghin,male,48.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Brando,Benifei,male,33.0,Italy,S&D,AGAINST,Partito Democratico
Mara,Bizzotto,female,46.0,Italy,ENF,AGAINST,Lega Nord
Simona,Bonafè,male,45.0,Italy,S&D,FOR,Partito Democratico
David,Borrelli,female,47.0,Italy,Non-attached,AGAINST,Movimento 5 Stelle
Renata,Briano,male,55.0,Italy,S&D,AGAINST,Partito Democratico
Nicola,Caputo,female,53.0,Italy,S&D,FOR,Partito Democratico
Fabio Massimo,Castaldo,male,33.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Angelo,Ciocca,female,43.0,Italy,ENF,AGAINST,Lega Nord
Alberto,Cirio,male,46.0,Italy,EPP,FOR,Forza Italia
Lara,Comi,female,36.0,Italy,EPP,FOR,Forza Italia
Ignazio,Corrao,female,35.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Rosa,d'Amato,female,49.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Nicola,Danti,female,52.0,Italy,S&D,FOR,Partito Democratico
Isabella,De Monte,male,47.0,Italy,S&D,FOR,Partito Democratico
Herbert,Dorfmann,female,50.0,Italy,EPP,FOR,Südtiroler Volkspartei
Eleonora,Evi,female,35.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Laura,Ferrara,male,35.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Raffaele,Fitto,male,49.0,Italy,ECR,FOR,Conservatori e Riformisti
Eleonora,Forenza,female,42.0,Italy,GUE-NGL,AGAINST,Lista Tsipras-L'Altra Europa
Michela,Giuffrida,male,55.0,Italy,S&D,FOR,Partito Democratico
Roberto,Gualtieri,female,52.0,Italy,S&D,FOR,Partito Democratico
Cécile Kashetu,Kyenge,male,54.0,Italy,S&D,FOR,Partito Democratico
Giovanni,La Via,female,55.0,Italy,EPP,FOR,Alternativa Popolare
Danilo Oscar,Lancini,male,53.0,Italy,ENF,NOT PRESENT,Lega Nord
Fulvio,Martusciello,male,50.0,Italy,EPP,FOR,Forza Italia
Barbara,Matera,female,37.0,Italy,EPP,FOR,Forza Italia
Giulia,Moi,female,47.0,Italy,EFDD,ABSTAINED,Movimento 5 Stelle
Alessia Maria,Mosca,female,43.0,Italy,S&D,NOT PRESENT,Partito Democratico
Piernicola,Pedicini,female,49.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Pina,Picierno,female,37.0,Italy,S&D,FOR,Partito Democratico
Massimiliano,Salini,male,46.0,Italy,EPP,FOR,Forza Italia
Elly,Schlein,male,33.0,Italy,S&D,AGAINST,Independent
Dario,Tamburrano,male,49.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Marco,Valli,male,33.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Daniele,Viotti,female,33.0,Italy,S&D,AGAINST,Partito Democratico
Marco,Zanni,female,32.0,Italy,ENF,AGAINST,Independent
Marco,Zullo,male,40.0,Italy,EFDD,AGAINST,Movimento 5 Stelle
Iveta,Grigule-Pēterse,male,54.0,Latvia,ALDE,FOR,Zaļo un Zemnieku savienība
Andrejs,Mamikins,male,43.0,Latvia,S&D,AGAINST,Saskaņa - Sociāldemokrātiskā partija
Miroslavs,Mitrofanovs,female,52.0,Latvia,Greens-EFA,AGAINST,Latvijas Krievu savienība
Petras,Auštrevičius,male,55.0,Lithuania,ALDE,NOT PRESENT,Lietuvos Respublikos Liberalų Sąjūdis
Antanas,Guoga,male,45.0,Lithuania,EPP,AGAINST - CORRECTED,Independent
Valdemar,Tomaševski,male,54.0,Lithuania,ECR,NOT PRESENT,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga
Frank,Engel,male,43.0,Luxembourg,EPP,AGAINST,Parti chrétien social luxembourgeois
Christophe,Hansen,male,37.0,Luxembourg,EPP,AGAINST,Parti chrétien social luxembourgeois
Tilly,Metz,female,51.0,Luxembourg,Greens-EFA,AGAINST,Déi Gréng - Les Verts
David,Casa,male,50.0,Malta,EPP,AGAINST,Partit Nazzjonalista
Miriam,Dalli,female,42.0,Malta,S&D,FOR,Partit Laburista
Roberta,Metsola,male,40.0,Malta,EPP,AGAINST,Partit Nazzjonalista
Esther,de Lange,male,44.0,Netherlands,EPP,FOR,Christen Democratisch Appèl
Bas,Eickhout,male,42.0,Netherlands,Greens-EFA,AGAINST,GroenLinks
Gerben-Jan,Gerbrandy,male,51.0,Netherlands,ALDE,AGAINST,Democraten 66
Anja,Hazekamp,female,51.0,Netherlands,GUE-NGL,AGAINST,Partij voor de Dieren
Jan,Huitema,male,34.0,Netherlands,ALDE,AGAINST,Volkspartij voor Vrijheid en Democratie
Sophie,in 't Veld,male,55.0,Netherlands,ALDE,AGAINST,Democraten 66
Jeroen,Lenaers,female,34.0,Netherlands,EPP,FOR,Christen Democratisch Appèl
Anne-Marie,Mineur,male,51.0,Netherlands,GUE-NGL,ABSTAINED,Socialistische Partij
Caroline,Nagtegaal,female,38.0,Netherlands,ALDE,AGAINST,Volkspartij voor Vrijheid en Democratie
Kati,Piri,female,39.0,Netherlands,S&D,AGAINST,Partij van de Arbeid
Judith,Sargentini,female,45.0,Netherlands,Greens-EFA,AGAINST,GroenLinks
Marietje,Schaake,male,40.0,Netherlands,ALDE,AGAINST,Democraten 66
Olaf,Stuger,male,49.0,Netherlands,ENF,AGAINST,Partij voor de Vrijheid
Paul,Tang,male,51.0,Netherlands,S&D,AGAINST,Partij van de Arbeid
Matthijs,van Miltenburg,male,46.0,Netherlands,ALDE,AGAINST,Democraten 66
Auke,Zijlstra,female,54.0,Netherlands,ENF,AGAINST,Partij voor de Vrijheid
Beata,Gosiewska,female,48.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Krzysztof,Hetman,female,44.0,Poland,EPP,AGAINST,Polskie Stronnictwo Ludowe
Karol,Karski,male,52.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Sławomir,Kłosowski,male,55.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Agnieszka,Kozłowska-Rajewicz,male,49.0,Poland,EPP,FOR,Platforma Obywatelska
Elżbieta Katarzyna,Łukacijewska,male,52.0,Poland,EPP,NOT PRESENT,Platforma Obywatelska
Mirosław,Piotrowski,male,53.0,Poland,ECR,AGAINST,Independent
Marek,Plura,male,48.0,Poland,EPP,AGAINST - CORRECTED,Platforma Obywatelska
Tomasz Piotr,Poręba,male,45.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Dobromir,Sośnierz,male,42.0,Poland,Non-attached,AGAINST,Wolność
Kazimierz Michał,Ujazdowski,male,54.0,Poland,Non-attached,ABSTAINED - CORRECTED,Independent
Jarosław,Wałęsa,female,42.0,Poland,EPP,NOT PRESENT,Platforma Obywatelska
Jadwiga,Wiśniewska,female,55.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Kosma,Złotowski,male,55.0,Poland,ECR,AGAINST,Prawo i Sprawiedliwość
Francisco,Assis,female,54.0,Portugal,S&D,AGAINST - CORRECTED,Partido Socialista
José Manuel,Fernandes,male,51.0,Portugal,EPP,FOR,Partido Social Democrata
João,Ferreira,male,40.0,Portugal,GUE-NGL,AGAINST,Partido Comunista Português
Marisa,Matias,male,43.0,Portugal,GUE-NGL,AGAINST,Bloco de Esquerda
Nuno,Melo,male,53.0,Portugal,EPP,FOR,Partido Popular
Cláudia,Monteiro De Aguiar,female,36.0,Portugal,EPP,FOR,Partido Social Democrata
João,Pimenta Lopes,male,38.0,Portugal,GUE-NGL,AGAINST,Partido Comunista Português
Paulo,Rangel,female,51.0,Portugal,EPP,FOR,Partido Social Democrata
Sofia,Ribeiro,male,42.0,Portugal,EPP,FOR,Partido Social Democrata
Liliana,Rodrigues,male,45.0,Portugal,S&D,FOR,Partido Socialista
Miguel,Viegas,male,49.0,Portugal,GUE-NGL,AGAINST,Partido Comunista Português
Daniel,Buda,male,49.0,Romania,EPP,ABSTAINED,Partidul Național Liberal
Cristian-Silviu,Buşoi,male,41.0,Romania,EPP,ABSTAINED,Partidul Naţional Liberal
Andi,Cristea,female,37.0,Romania,S&D,NOT PRESENT,Partidul Social Democrat
Damian,Drăghici,female,48.0,Romania,S&D,FOR,Independent
Cătălin Sorin,Ivan,male,40.0,Romania,S&D,NOT PRESENT,Partidul Social Democrat
Ramona Nicole,Mănescu,female,46.0,Romania,EPP,FOR,Partidul Național Liberal
Sorin,Moisă,female,43.0,Romania,EPP,FOR,Partidul Social Democrat
Siegfried,Mureşan,male,37.0,Romania,EPP,ABSTAINED,Partidul Naţional Liberal
Emilian,Pavel,male,35.0,Romania,S&D,NOT PRESENT,Partidul Social Democrat
Răzvan,Popa,male,41.0,Romania,S&D,AGAINST - CORRECTED,Partidul Social Democrat
Cristian Dan,Preda,male,52.0,Romania,EPP,FOR,Independent
Laurenţiu,Rebega,male,43.0,Romania,ECR,NOT PRESENT,Independent
Daciana Octavia,Sârbu,male,42.0,Romania,S&D,FOR,Partidul Social Democrat
Csaba,Sógor,male,54.0,Romania,EPP,FOR,Uniunea Democrată Maghiară din România
Claudiu Ciprian,Tănăsescu,male,53.0,Romania,S&D,AGAINST,Partidul Social Democrat
Claudia,Țapardel,female,35.0,Romania,S&D,AGAINST,Partidul Social Democrat
Mihai,Ţurcanu,male,43.0,Romania,EPP,ABSTAINED,Partidul Naţional Liberal
Adina-Ioana,Vălean,female,51.0,Romania,EPP,AGAINST,Partidul Naţional Liberal
Iuliu,Winkler,male,55.0,Romania,EPP,NOT PRESENT,Uniunea Democrată Maghiară din România
Maria Gabriela,Zoană,male,39.0,Romania,S&D,NOT PRESENT,Partidul Social Democrat
Monika,Beňová,male,50.0,Slovakia,S&D,AGAINST,SMER-Sociálna demokracia
József,Nagy,male,51.0,Slovakia,EPP,FOR,MOST-Híd
Branislav,Škripek,male,48.0,Slovakia,ECR,AGAINST,OBYČAJNÍ ĽUDIA
Richard,Sulík,male,51.0,Slovakia,ECR,AGAINST,Sloboda a Solidarita
Jana,Žitňanská,male,44.0,Slovakia,ECR,AGAINST,NOVA
Tanja,Fajon,female,47.0,Slovenia,S&D,AGAINST,Socialni demokrati
Igor,Šoltes,male,54.0,Slovenia,Greens-EFA,AGAINST,Lista dr. Igorja Šoltesa
Patricija,Šulin,female,53.0,Slovenia,EPP,AGAINST,Slovenska demokratska stranka
Romana,Tomc,female,53.0,Slovenia,EPP,AGAINST,Slovenska demokratska stranka
Clara Eugenia,Aguilera García,male,55.0,Spain,S&D,FOR,Partido Socialista Obrero Español
Marina,Albiol Guzmán,male,36.0,Spain,GUE-NGL,AGAINST,Izquierda Unida
Beatriz,Becerra Basterrechea,female,52.0,Spain,ALDE,AGAINST,Independiente
Xabier,Benito Ziluaga,male,30.0,Spain,GUE-NGL,AGAINST,PODEMOS
Soledad,Cabezón Ruiz,male,45.0,Spain,S&D,FOR,Partido Socialista Obrero Español
Javier,Couso Permuy,male,50.0,Spain,GUE-NGL,AGAINST,Izquierda Unida
Rosa,Estaràs Ferragut,female,53.0,Spain,EPP,FOR,Partido Popular
Jonás,Fernández,female,40.0,Spain,S&D,FOR,Partido Socialista Obrero Español
Francesc,Gambús,male,44.0,Spain,EPP,FOR,0
Iratxe,García Pérez,female,44.0,Spain,S&D,FOR,Partido Socialista Obrero Español
Eider,Gardiazabal Rubial,female,43.0,Spain,S&D,FOR,Partido Socialista Obrero Español
Tania,González Peñas,female,36.0,Spain,GUE-NGL,AGAINST,PODEMOS
Esteban,González Pons,female,54.0,Spain,EPP,FOR,Partido Popular
Sergio,Gutiérrez Prieto,female,36.0,Spain,S&D,NOT PRESENT,Partido Socialista Obrero Español
Esther,Herranz García,male,49.0,Spain,EPP,FOR,Partido Popular
Carlos,Iturgaiz,female,53.0,Spain,EPP,FOR,Partido Popular
Javi,López,female,33.0,Spain,S&D,NOT PRESENT,Partit dels Socialistes de Catalunya
Antonio,López-Istúriz White,male,48.0,Spain,EPP,FOR,Partido Popular
Florent,Marcellesi,male,40.0,Spain,Greens-EFA,AGAINST,EQUO
Ana,Miranda,female,47.0,Spain,Greens-EFA,NOT PRESENT,Bloque Nacionalista Galego
Maite,Pagazaurtundúa Ruiz,female,54.0,Spain,ALDE,FOR,Unión
Carolina,Punset,male,48.0,Spain,ALDE,FOR,Ciudadanos-Partido de la Ciudadanía
Lola,Sánchez Caldentey,female,41.0,Spain,GUE-NGL,AGAINST,PODEMOS
Jordi,Solé,male,42.0,Spain,Greens-EFA,AGAINST,Esquerra Republicana de Catalunya
